lemme,cgram,genre,freqlem,forms
regrouper,VER,,4.422,"regrouper, regroupé/regroupée (regroupant)"
colorer,VER,,4.416,"colorer, coloré/colorée (colorant)"
chuter,VER,,4.4079999999999995,"chuter, chuté/chutée (chutant)"
harper,VER,,4.406,harper
divertir,VER,,4.398,"divertir, diverti/divertie (divertissant)"
confectionner,VER,,4.396,"confectionner, confectionné/confectionnée"
jucher,VER,,4.388,"jucher, juché/juchée (juchant)"
persécuter,VER,,4.388,"persécuter, persécuté/persécutée (persécutant)"
faiblir,VER,,4.384,"faiblir, faibli (faiblissant)"
épingler,VER,,4.384,"épingler, épinglé/épinglée"
barbouiller,VER,,4.382,"barbouiller, barbouillé/barbouillée (barbouillant)"
asperger,VER,,4.380000000000001,"asperger, aspergé/aspergée (aspergeant)"
stimuler,VER,,4.38,"stimuler, stimulé/stimulée (stimulant)"
démentir,VER,,4.3759999999999994,"démentir, démenti/démentie (démentant)"
neutraliser,VER,,4.374,"neutraliser, neutralisé/neutralisée (neutralisant)"
recopier,VER,,4.366,"recopier, recopié/recopiée (recopiant)"
labourer,VER,,4.348000000000001,"labourer, labouré/labourée (labourant)"
retrousser,VER,,4.336,"retrousser, retroussé/retroussée (retroussant)"
embraser,VER,,4.33,"embraser, embrasé/embrasée (embrasant)"
excéder,VER,,4.3100000000000005,"excéder, excédé/excédée (excédant)"
flâner,VER,,4.3100000000000005,"flâner, flâné (flânant)"
moisir,VER,,4.3100000000000005,"moisir, moisi/moisie (moisissant)"
affliger,VER,,4.306,"affliger, affligé/affligée (affligeant)"
sommer,VER,,4.306,"sommer, sommé/sommée (sommant)"
riposter,VER,,4.302,"riposter, riposté (ripostant)"
fouiner,VER,,4.296,"fouiner, fouiné (fouinant)"
trôner,VER,,4.284,"trôner, trôné (trônant)"
épouvanter,VER,,4.274,"épouvanter, épouvanté/épouvantée"
motiver,VER,,4.272,"motiver, motivé/motivée (motivant)"
séjourner,VER,,4.272,"séjourner, séjourné (séjournant)"
métamorphoser,VER,,4.268,"métamorphoser, métamorphosé/métamorphosée (métamorphosant)"
consigner,VER,,4.264,"consigner, consigné/consignée (consignant)"
entonner,VER,,4.2620000000000005,"entonner, entonné (entonnant)"
humer,VER,,4.25,"humer, humé/humée (humant)"
pouffer,VER,,4.236,"pouffer, pouffé (pouffant)"
tresser,VER,,4.23,"tresser, tressé/tressée (tressant)"
attester,VER,,4.2219999999999995,"attester, attesté/attestée (attestant)"
rafler,VER,,4.216,"rafler, raflé/raflée (raflant)"
roupiller,VER,,4.21,"roupiller, roupillé"
omettre,VER,,4.2059999999999995,"omettre, omis/omise (omettant)"
attrister,VER,,4.194,"attrister, attristé/attristée (attristant)"
damner,VER,,4.188,"damner, damné/damnée (damnant)"
déambuler,VER,,4.184,"déambuler, déambulé (déambulant)"
sévir,VER,,4.182,"sévir, sévi (sévissant)"
accoutumer,VER,,4.1819999999999995,"accoutumer, accoutumé/accoutumée (accoutumant)"
ratisser,VER,,4.178,"ratisser, ratissé/ratissée (ratissant)"
assimiler,VER,,4.168,"assimiler, assimilé/assimilée (assimilant)"
barder,VER,,4.168,"barder, bardé/bardée"
joncher,VER,,4.158,"joncher, jonché/jonchée (jonchant)"
dégouliner,VER,,4.156000000000001,"dégouliner, dégouliné (dégoulinant)"
licencier,VER,,4.154,"licencier, licencié/licenciée (licenciant)"
voguer,VER,,4.154,"voguer, vogué (voguant)"
truquer,VER,,4.152,"truquer, truqué/truquée (truquant)"
moucher,VER,,4.15,"moucher, mouché/mouchée (mouchant)"
éprendre,VER,,4.15,"éprendre, épris/éprise (éprenant)"
importuner,VER,,4.148,"importuner, importuné/importunée"
enquérir,VER,,4.146,"enquérir, enquis/enquise (enquérant)"
nécessiter,VER,,4.144,"nécessiter, nécessité/nécessitée (nécessitant)"
torcher,VER,,4.136,"torcher, torché/torchée (torchant)"
défigurer,VER,,4.132,"défigurer, défiguré/défigurée (défigurant)"
gorger,VER,,4.128,"gorger, gorgé/gorgée (gorgeant)"
cheminer,VER,,4.118,"cheminer, cheminé/cheminée (cheminant)"
dérailler,VER,,4.116,"dérailler, déraillé (déraillant)"
renouer,VER,,4.1,"renouer, renoué/renouée (renouant)"
embellir,VER,,4.096,"embellir, embelli/embellie (embellissant)"
arnaquer,VER,,4.094,"arnaquer, arnaqué/arnaquée (arnaquant)"
déboutonner,VER,,4.094,"déboutonner, déboutonné/déboutonnée (déboutonnant)"
sautiller,VER,,4.0760000000000005,"sautiller, sautillé (sautillant)"
refouler,VER,,4.072,"refouler, refoulé/refoulée (refoulant)"
loucher,VER,,4.064,"loucher, louché/louchée (louchant)"
hospitaliser,VER,,4.058,"hospitaliser, hospitalisé/hospitalisée"
traire,VER,,4.05,"traire, trait (trayant)"
approfondir,VER,,4.042000000000001,"approfondir, approfondi/approfondie (approfondissant)"
recharger,VER,,4.038,"recharger, rechargé/rechargée (rechargeant)"
rugir,VER,,4.038,"rugir, rugi (rugissant)"
façonner,VER,,4.034000000000001,"façonner, façonné/façonnée (façonnant)"
jacter,VER,,4.028,"jacter, jacté (jactant)"
sécuriser,VER,,4.024,"sécuriser, sécurisé/sécurisée (sécurisant)"
tatouer,VER,,4.02,"tatouer, tatoué/tatouée"
sonder,VER,,4.014,"sonder, sondé/sondée (sondant)"
replacer,VER,,4.004,"replacer, replacé/replacée (replaçant)"
apitoyer,VER,,4.0,"apitoyer, apitoyé/apitoyée (apitoyant)"
braver,VER,,4.0,"braver, bravé/bravée (bravant)"
dégrader,VER,,3.998,"dégrader, dégradé/dégradée (dégradant)"
écarquiller,VER,,3.996,"écarquiller, écarquillé/écarquillée (écarquillant)"
coïncider,VER,,3.994,"coïncider, coïncidé (coïncidant)"
alarmer,VER,,3.982,"alarmer, alarmé/alarmée (alarmant)"
substituer,VER,,3.9819999999999998,"substituer, substitué (substituant)"
gazer,VER,,3.9619999999999997,"gazer, gazé/gazée"
ferrer,VER,,3.96,"ferrer, ferré/ferrée (ferrant)"
surplomber,VER,,3.954,"surplomber, surplombé/surplombée (surplombant)"
teindre,VER,,3.954,"teindre, teint (teignant)"
trimer,VER,,3.952,"trimer, trimé (trimant)"
bagarrer,VER,,3.9519999999999995,"bagarrer, bagarré/bagarrée (bagarrant)"
éjecter,VER,,3.948,"éjecter, éjecté/éjectée (éjectant)"
cramer,VER,,3.942,"cramer, cramé/cramée (cramant)"
duper,VER,,3.9419999999999997,"duper, dupé/dupée (dupant)"
abrutir,VER,,3.94,"abrutir, abruti/abrutie (abrutissant)"
fortifier,VER,,3.934,"fortifier, fortifié/fortifiée (fortifiant)"
frimer,VER,,3.93,"frimer, frimé/frimée (frimant)"
hypnotiser,VER,,3.914,"hypnotiser, hypnotisé/hypnotisée (hypnotisant)"
gourer,VER,,3.91,"gourer, gouré/gourée"
redemander,VER,,3.9080000000000004,"redemander, redemandé (redemandant)"
affluer,VER,,3.9059999999999997,"affluer, afflué (affluant)"
déjouer,VER,,3.904,"déjouer, déjoué/déjouée (déjouant)"
relayer,VER,,3.9019999999999997,"relayer, relayé/relayée (relayant)"
endommager,VER,,3.8960000000000004,"endommager, endommagé/endommagée (endommageant)"
happer,VER,,3.89,"happer, happé/happée (happant)"
dévier,VER,,3.88,"dévier, dévié/déviée (déviant)"
jaunir,VER,,3.8760000000000003,"jaunir, jauni/jaunie (jaunissant)"
klaxonner,VER,,3.87,"klaxonner, klaxonné (klaxonnant)"
chiner,VER,,3.8659999999999997,"chiner, chiné/chinée (chinant)"
siéger,VER,,3.858,"siéger, siégé (siégeant)"
raccourcir,VER,,3.8560000000000003,"raccourcir, raccourci/raccourcie (raccourcissant)"
rétorquer,VER,,3.8480000000000003,"rétorquer, rétorqué (rétorquant)"
rôtir,VER,,3.848,"rôtir, rôti/rôtie (rôtissant)"
réintégrer,VER,,3.8440000000000003,"réintégrer, réintégré/réintégrée (réintégrant)"
casquer,VER,,3.8280000000000003,"casquer, casqué/casquée (casquant)"
proférer,VER,,3.8240000000000003,"proférer, proféré/proférée (proférant)"
incorporer,VER,,3.8160000000000003,"incorporer, incorporé/incorporée (incorporant)"
trimbaler,VER,,3.8080000000000003,"trimbaler, trimbalé/trimbalée (trimbalant)"
anticiper,VER,,3.808,"anticiper, anticipé/anticipée (anticipant)"
ponctuer,VER,,3.8000000000000003,"ponctuer, ponctué/ponctuée (ponctuant)"
cribler,VER,,3.7920000000000003,"cribler, criblé/criblée (criblant)"
éternuer,VER,,3.792,"éternuer, éternué (éternuant)"
boutonner,VER,,3.79,"boutonner, boutonné/boutonnée (boutonnant)"
muer,VER,,3.79,"muer, mué/muée (muant)"
déléguer,VER,,3.7880000000000003,"déléguer, délégué/déléguée (déléguant)"
renfermer,VER,,3.786,"renfermer, renfermé/renfermée (renfermant)"
essouffler,VER,,3.782,"essouffler, essoufflé/essoufflée (essoufflant)"
narguer,VER,,3.778,"narguer, nargué (narguant)"
déchiqueter,VER,,3.7720000000000002,"déchiqueter, déchiqueté/déchiquetée (déchiquetant)"
éventrer,VER,,3.766,"éventrer, éventré/éventrée (éventrant)"
châtier,VER,,3.7620000000000005,"châtier, châtié/châtiée (châtiant)"
revendiquer,VER,,3.762,"revendiquer, revendiqué/revendiquée (revendiquant)"
pédaler,VER,,3.7600000000000002,"pédaler, pédalé (pédalant)"
sommeiller,VER,,3.758,"sommeiller, sommeillé (sommeillant)"
dégainer,VER,,3.7540000000000004,"dégainer, dégainé (dégainant)"
enduire,VER,,3.75,"enduire, enduit/enduite (enduisant)"
entêter,VER,,3.746,"entêter, entêté/entêtée (entêtant)"
ruser,VER,,3.7359999999999998,"ruser, rusé/rusée (rusant)"
étourdir,VER,,3.734,"étourdir, étourdi/étourdie (étourdissant)"
dealer,VER,,3.7299999999999995,"dealer, dealé (dealant)"
retaper,VER,,3.72,"retaper, retapé/retapée (retapant)"
interposer,VER,,3.718,"interposer, interposé/interposée (interposant)"
farder,VER,,3.716,"farder, fardé/fardée (fardant)"
imbiber,VER,,3.7120000000000006,"imbiber, imbibé/imbibée (imbibant)"
hacher,VER,,3.7119999999999997,"hacher, haché/hachée (hachant)"
énumérer,VER,,3.7119999999999997,"énumérer, énuméré (énumérant)"
injurier,VER,,3.7060000000000004,"injurier, injurié/injuriée (injuriant)"
communier,VER,,3.6980000000000004,"communier, communié (communiant)"
scandaliser,VER,,3.6879999999999997,"scandaliser, scandalisé/scandalisée (scandalisant)"
dissuader,VER,,3.684,"dissuader, dissuadé/dissuadée (dissuadant)"
crucifier,VER,,3.6639999999999997,"crucifier, crucifié/crucifiée"
inaugurer,VER,,3.662,"inaugurer, inauguré/inaugurée (inaugurant)"
retrancher,VER,,3.656,"retrancher, retranché/retranchée (retranchant)"
débouler,VER,,3.652,"débouler, déboulé (déboulant)"
profiler,VER,,3.6500000000000004,"profiler, profilé/profilée (profilant)"
endosser,VER,,3.646,"endosser, endossé/endossée (endossant)"
barricader,VER,,3.64,"barricader, barricadé/barricadée"
bafouer,VER,,3.636,"bafouer, bafoué/bafouée (bafouant)"
chanceler,VER,,3.636,"chanceler, chancelé (chancelant)"
priser,VER,,3.634,"priser, prisé/prisée (prisant)"
patiner,VER,,3.632,"patiner, patiné/patinée (patinant)"
adhérer,VER,,3.63,"adhérer, adhéré (adhérant)"
alterner,VER,,3.628,"alterner, alterné/alternée (alternant)"
rabaisser,VER,,3.6260000000000003,"rabaisser, rabaissé/rabaissée (rabaissant)"
murer,VER,,3.6180000000000003,"murer, muré/murée (murant)"
symboliser,VER,,3.618,"symboliser, symbolisé/symbolisée (symbolisant)"
rebrousser,VER,,3.616,"rebrousser, rebroussé/rebroussée (rebroussant)"
désapprouver,VER,,3.606,"désapprouver, désapprouvé/désapprouvée (désapprouvant)"
perfectionner,VER,,3.606,"perfectionner, perfectionné/perfectionnée (perfectionnant)"
relaxer,VER,,3.584,"relaxer, relaxé/relaxée (relaxant)"
repêcher,VER,,3.582,"repêcher, repêché/repêchée (repêchant)"
assortir,VER,,3.58,"assortir, assorti/assortie (assortissant)"
griffonner,VER,,3.5780000000000003,"griffonner, griffonné/griffonnée (griffonnant)"
tanguer,VER,,3.5780000000000003,"tanguer, tangué (tanguant)"
bouillonner,VER,,3.572,"bouillonner, bouillonné/bouillonnée (bouillonnant)"
contraster,VER,,3.5580000000000003,"contraster, contrasté/contrastée (contrastant)"
manigancer,VER,,3.5580000000000003,"manigancer, manigancé/manigancée"
esclaffer,VER,,3.5540000000000003,"esclaffer, esclaffé/esclaffée (esclaffant)"
remédier,VER,,3.552,"remédier, remédié"
sous-titrer,VER,,3.542,"sous-titrer, sous-titré/sous-titrée"
amarrer,VER,,3.54,"amarrer, amarré/amarrée (amarrant)"
expérimenter,VER,,3.54,"expérimenter, expérimenté/expérimentée (expérimentant)"
empocher,VER,,3.536,"empocher, empoché/empochée (empochant)"
tamponner,VER,,3.536,"tamponner, tamponné/tamponnée (tamponnant)"
obscurcir,VER,,3.528,"obscurcir, obscurci/obscurcie (obscurcissant)"
décimer,VER,,3.5199999999999996,"décimer, décimé/décimée (décimant)"
fourguer,VER,,3.51,"fourguer, fourgué/fourguée (fourguant)"
flétrir,VER,,3.5000000000000004,"flétrir, flétri/flétrie"
gamberger,VER,,3.494,"gamberger, gambergé (gambergeant)"
convoiter,VER,,3.4939999999999998,"convoiter, convoité/convoitée (convoitant)"
terrasser,VER,,3.488,"terrasser, terrassé/terrassée (terrassant)"
déconcerter,VER,,3.4840000000000004,"déconcerter, déconcerté/déconcertée (déconcertant)"
reluquer,VER,,3.484,"reluquer, reluqué/reluquée (reluquant)"
lorgner,VER,,3.478,"lorgner, lorgné (lorgnant)"
délier,VER,,3.474,"délier, délié/déliée (déliant)"
stabiliser,VER,,3.472,"stabiliser, stabilisé/stabilisée (stabilisant)"
insérer,VER,,3.456,"insérer, inséré/insérée (insérant)"
refluer,VER,,3.4559999999999995,"refluer, reflué/refluée (refluant)"
assouvir,VER,,3.4539999999999997,"assouvir, assouvi/assouvie (assouvissant)"
actionner,VER,,3.45,"actionner, actionné/actionnée (actionnant)"
divaguer,VER,,3.45,"divaguer, divagué (divaguant)"
instaurer,VER,,3.442,"instaurer, instauré/instaurée (instaurant)"
toiser,VER,,3.4360000000000004,"toiser, toisé/toisée (toisant)"
raffoler,VER,,3.436,"raffoler, raffolé (raffolant)"
maculer,VER,,3.434,"maculer, maculé/maculée (maculant)"
percuter,VER,,3.43,"percuter, percuté/percutée (percutant)"
engraisser,VER,,3.426,"engraisser, engraissé/engraissée (engraissant)"
décamper,VER,,3.4119999999999995,"décamper, décampé"
draper,VER,,3.3960000000000004,"draper, drapé/drapée (drapant)"
brouter,VER,,3.3939999999999997,"brouter, brouté/broutée (broutant)"
culpabiliser,VER,,3.392,"culpabiliser, culpabilisé/culpabilisée (culpabilisant)"
amocher,VER,,3.388,"amocher, amoché/amochée"
gesticuler,VER,,3.378,"gesticuler, gesticulé (gesticulant)"
téter,VER,,3.378,"téter, tété/tétée (tétant)"
répercuter,VER,,3.374,"répercuter, répercuté/répercutée (répercutant)"
acclamer,VER,,3.3739999999999997,"acclamer, acclamé/acclamée (acclamant)"
concéder,VER,,3.37,"concéder, concédé/concédée"
tondre,VER,,3.3659999999999997,"tondre, tondu/tondue (tondant)"
déporter,VER,,3.354,"déporter, déporté/déportée (déportant)"
perler,VER,,3.3360000000000003,"perler, perlé/perlée (perlant)"
superposer,VER,,3.336,"superposer, superposé/superposée (superposant)"
mutiler,VER,,3.3280000000000003,"mutiler, mutilé/mutilée (mutilant)"
élaborer,VER,,3.3280000000000003,"élaborer, élaboré/élaborée (élaborant)"
extasier,VER,,3.328,"extasier, extasié/extasiée (extasiant)"
jaffer,VER,,3.326,jaffer
référer,VER,,3.324,"référer, référé/référée (référant)"
recouvrer,VER,,3.3200000000000003,"recouvrer, recouvré/recouvrée"
équilibrer,VER,,3.318,"équilibrer, équilibré/équilibrée (équilibrant)"
resplendir,VER,,3.316,"resplendir, resplendi (resplendissant)"
capituler,VER,,3.306,"capituler, capitulé (capitulant)"
ternir,VER,,3.3040000000000003,"ternir, terni/ternie (ternissant)"
graisser,VER,,3.3000000000000003,"graisser, graissé/graissée (graissant)"
carrer,VER,,3.298,"carrer, carré/carrée (carrant)"
empester,VER,,3.292,"empester, empesté/empestée (empestant)"
ancrer,VER,,3.29,"ancrer, ancré/ancrée (ancrant)"
amputer,VER,,3.2800000000000002,"amputer, amputé/amputée (amputant)"
outrager,VER,,3.2800000000000002,"outrager, outragé/outragée (outrageant)"
égrener,VER,,3.2720000000000002,"égrener, égrené/égrenée (égrenant)"
démanger,VER,,3.264,"démanger, démangé"
adonner,VER,,3.2560000000000002,"adonner, adonné/adonnée (adonnant)"
attabler,VER,,3.2560000000000002,"attabler, attablé/attablée (attablant)"
perpétuer,VER,,3.254,"perpétuer, perpétué/perpétuée (perpétuant)"
blasphémer,VER,,3.25,"blasphémer, blasphémé (blasphémant)"
siroter,VER,,3.25,"siroter, siroté (sirotant)"
ébrouer,VER,,3.2499999999999996,"ébrouer, ébroué (ébrouant)"
trimballer,VER,,3.248,"trimballer, trimballé/trimballée"
dépanner,VER,,3.244,"dépanner, dépanné/dépannée"
opter,VER,,3.2439999999999998,"opter, opté"
incomber,VER,,3.2380000000000004,incomber (incombant)
aérer,VER,,3.238,"aérer, aéré/aérée"
réessayer,VER,,3.2359999999999998,"réessayer, réessayé (réessayant)"
confiner,VER,,3.234,"confiner, confiné/confinée (confinant)"
ériger,VER,,3.226,"ériger, érigé/érigée (érigeant)"
déguerpir,VER,,3.222,"déguerpir, déguerpi"
ficeler,VER,,3.22,"ficeler, ficelé/ficelée (ficelant)"
tonner,VER,,3.2199999999999998,"tonner, tonné (tonnant)"
enserrer,VER,,3.218,"enserrer, enserré/enserrée (enserrant)"
ébaucher,VER,,3.218,"ébaucher, ébauché/ébauchée (ébauchant)"
valser,VER,,3.214,"valser, valsé (valsant)"
émigrer,VER,,3.214,"émigrer, émigré/émigrée (émigrant)"
clignoter,VER,,3.2139999999999995,"clignoter, clignoté (clignotant)"
comploter,VER,,3.208,"comploter, comploté (complotant)"
ployer,VER,,3.208,"ployer, ployé/ployée (ployant)"
propulser,VER,,3.2020000000000004,"propulser, propulsé/propulsée (propulsant)"
hasarder,VER,,3.2,"hasarder, hasardé/hasardée (hasardant)"
télégraphier,VER,,3.1980000000000004,"télégraphier, télégraphié/télégraphiée (télégraphiant)"
diluer,VER,,3.196,"diluer, dilué/diluée (diluant)"
berner,VER,,3.192,"berner, berné/bernée (bernant)"
assourdir,VER,,3.182,"assourdir, assourdi/assourdie (assourdissant)"
exiler,VER,,3.1740000000000004,"exiler, exilé/exilée (exilant)"
abreuver,VER,,3.166,"abreuver, abreuvé/abreuvée (abreuvant)"
voleter,VER,,3.1620000000000004,voleter (voletant)
tramer,VER,,3.16,"tramer, tramé (tramant)"
paître,VER,,3.158,paître (paissant)
nicher,VER,,3.156,"nicher, niché/nichée (nichant)"
parsemer,VER,,3.1540000000000004,"parsemer, parsemé/parsemée (parsemant)"
sélectionner,VER,,3.152,"sélectionner, sélectionné/sélectionnée (sélectionnant)"
miauler,VER,,3.1500000000000004,"miauler, miaulé (miaulant)"
dévêtir,VER,,3.1480000000000006,"dévêtir, dévêtu/dévêtue (dévêtant)"
dévaster,VER,,3.148,"dévaster, dévasté/dévastée (dévastant)"
dérouiller,VER,,3.142,"dérouiller, dérouillé/dérouillée (dérouillant)"
désactiver,VER,,3.14,"désactiver, désactivé/désactivée"
assiéger,VER,,3.1399999999999997,"assiéger, assiégé/assiégée (assiégeant)"
scander,VER,,3.136,"scander, scandé/scandée (scandant)"
trottiner,VER,,3.132,"trottiner, trottiné (trottinant)"
sauvegarder,VER,,3.122,"sauvegarder, sauvegardé/sauvegardée (sauvegardant)"
objecter,VER,,3.1180000000000003,"objecter, objecté (objectant)"
sangler,VER,,3.112,"sangler, sanglé/sanglée (sanglant)"
réquisitionner,VER,,3.108,"réquisitionner, réquisitionné/réquisitionnée (réquisitionnant)"
peigner,VER,,3.106,"peigner, peigné"
égayer,VER,,3.106,"égayer, égayé/égayée (égayant)"
compatir,VER,,3.104,"compatir, compati/compatie (compatissant)"
bomber,VER,,3.1000000000000005,"bomber, bombé/bombée (bombant)"
recréer,VER,,3.094,"recréer, recréé/recréée (recréant)"
implanter,VER,,3.09,"implanter, implanté/implantée (implantant)"
raviver,VER,,3.086,"raviver, ravivé/ravivée (ravivant)"
absoudre,VER,,3.0840000000000005,"absoudre, absous/absoute"
rétracter,VER,,3.082,"rétracter, rétracté/rétractée (rétractant)"
démener,VER,,3.0780000000000003,"démener, démené/démenée (démenant)"
dandiner,VER,,3.076,dandiner (dandinant)
tarir,VER,,3.0700000000000003,"tarir, tari/tarie (tarissant)"
différencier,VER,,3.066,"différencier, différencié (différenciant)"
oeuvrer,VER,,3.0599999999999996,"oeuvrer, oeuvré (oeuvrant)"
seconder,VER,,3.056,"seconder, secondé/secondée (secondant)"
évaporer,VER,,3.052,"évaporer, évaporé"
sniffer,VER,,3.048,"sniffer, sniffé/sniffée (sniffant)"
tourbillonner,VER,,3.048,"tourbillonner, tourbillonné (tourbillonnant)"
recourir,VER,,3.0440000000000005,"recourir, recouru (recourant)"
peler,VER,,3.04,"peler, pelé/pelée (pelant)"
sucrer,VER,,3.032,"sucrer, sucré/sucrée (sucrant)"
reformer,VER,,3.0220000000000002,"reformer, reformé/reformée (reformant)"
dépeindre,VER,,3.0200000000000005,"dépeindre, dépeint/dépeinte (dépeignant)"
emboîter,VER,,3.0200000000000005,"emboîter, emboîté/emboîtée (emboîtant)"
meurtrir,VER,,3.02,"meurtrir, meurtri/meurtrie (meurtrissant)"
croupir,VER,,3.016,"croupir, croupi/croupie (croupissant)"
masturber,VER,,3.0100000000000002,"masturber, masturbé/masturbée (masturbant)"
orchestrer,VER,,3.006,"orchestrer, orchestré/orchestrée"
dilater,VER,,2.9960000000000004,"dilater, dilaté/dilatée (dilatant)"
privilégier,VER,,2.996,"privilégier, privilégié/privilégiée (privilégiant)"
désinfecter,VER,,2.99,"désinfecter, désinfecté/désinfectée (désinfectant)"
rythmer,VER,,2.986,"rythmer, rythmé/rythmée (rythmant)"
amortir,VER,,2.9859999999999998,"amortir, amorti/amortie (amortissant)"
interner,VER,,2.9859999999999998,"interner, interné/internée"
railler,VER,,2.9859999999999998,"railler, raillé/raillée (raillant)"
défaillir,VER,,2.9800000000000004,"défaillir, défailli (défaillant)"
incinérer,VER,,2.978,"incinérer, incinéré/incinérée (incinérant)"
délibérer,VER,,2.976,"délibérer, délibéré/délibérée (délibérant)"
marchander,VER,,2.976,"marchander, marchandé/marchandée (marchandant)"
plumer,VER,,2.976,"plumer, plumé/plumée (plumant)"
raviser,VER,,2.974,"raviser, ravisé/ravisée (ravisant)"
conformer,VER,,2.972,"conformer, conformé/conformée (conformant)"
sanctifier,VER,,2.968,"sanctifier, sanctifié/sanctifiée"
frustrer,VER,,2.96,"frustrer, frustré/frustrée (frustrant)"
acheminer,VER,,2.958,"acheminer, acheminé/acheminée (acheminant)"
suinter,VER,,2.9560000000000004,"suinter, suinté (suintant)"
enfourcher,VER,,2.956,"enfourcher, enfourché (enfourchant)"
rêvasser,VER,,2.956,"rêvasser, rêvassé (rêvassant)"
agoniser,VER,,2.952,"agoniser, agonisé (agonisant)"
relater,VER,,2.952,"relater, relaté/relatée (relatant)"
rivaliser,VER,,2.95,"rivaliser, rivalisé (rivalisant)"
ensorceler,VER,,2.948,"ensorceler, ensorcelé/ensorcelée (ensorcelant)"
chourer,VER,,2.944,"chourer, chouré/chourée"
prosterner,VER,,2.942,"prosterner, prosterné/prosternée (prosternant)"
exceller,VER,,2.94,"exceller, excellé (excellant)"
enrôler,VER,,2.932,"enrôler, enrôlé/enrôlée (enrôlant)"
démêler,VER,,2.926,"démêler, démêlé (démêlant)"
assécher,VER,,2.92,"assécher, asséché/asséchée (asséchant)"
enliser,VER,,2.91,"enliser, enlisé/enlisée (enlisant)"
rebeller,VER,,2.91,"rebeller, rebellé/rebellée (rebellant)"
affubler,VER,,2.908,"affubler, affublé/affublée (affublant)"
biler,VER,,2.9059999999999997,biler
flancher,VER,,2.904,"flancher, flanché"
culbuter,VER,,2.9000000000000004,"culbuter, culbuté/culbutée (culbutant)"
ressasser,VER,,2.894,"ressasser, ressassé/ressassée (ressassant)"
décroître,VER,,2.886,"décroître, décru (décroissant)"
troquer,VER,,2.8760000000000003,"troquer, troqué/troquée (troquant)"
dégueuler,VER,,2.876,"dégueuler, dégueulé (dégueulant)"
profaner,VER,,2.872,"profaner, profané/profanée (profanant)"
emmêler,VER,,2.866,"emmêler, emmêlé/emmêlée (emmêlant)"
enthousiasmer,VER,,2.866,"enthousiasmer, enthousiasmé/enthousiasmée (enthousiasmant)"
polluer,VER,,2.864,"polluer, pollué/polluée (polluant)"
brasser,VER,,2.862,"brasser, brassé/brassée (brassant)"
entretuer,VER,,2.86,entretuer (entretuant)
ensuivre,VER,,2.856,"ensuivre, ensuivi/ensuivie"
énoncer,VER,,2.856,"énoncer, énoncé/énoncée (énonçant)"
blinder,VER,,2.854,"blinder, blindé/blindée (blindant)"
glapir,VER,,2.842,"glapir, glapi/glapie (glapissant)"
curer,VER,,2.838,"curer, curé/curée (curant)"
comparaître,VER,,2.8360000000000003,"comparaître, comparu (comparaissant)"
glousser,VER,,2.8320000000000003,"glousser, gloussé (gloussant)"
rider,VER,,2.832,"rider, ridé/ridée (ridant)"
équivaloir,VER,,2.826,"équivaloir, équivalu (équivalant)"
cabrer,VER,,2.8240000000000003,"cabrer, cabré/cabrée (cabrant)"
colorier,VER,,2.8240000000000003,"colorier, colorié/coloriée"
jongler,VER,,2.8179999999999996,"jongler, jonglé (jonglant)"
dérouter,VER,,2.814,"dérouter, dérouté/déroutée (déroutant)"
instituer,VER,,2.814,"instituer, institué/instituée (instituant)"
saturer,VER,,2.814,"saturer, saturé/saturée (saturant)"
dégoter,VER,,2.81,"dégoter, dégoté/dégotée"
héler,VER,,2.806,"héler, hélé (hélant)"
écosser,VER,,2.8000000000000003,"écosser, écossé (écossant)"
accoster,VER,,2.7920000000000003,"accoster, accosté/accostée (accostant)"
désintéresser,VER,,2.786,"désintéresser, désintéressé/désintéressée (désintéressant)"
rehausser,VER,,2.7859999999999996,"rehausser, rehaussé/rehaussée (rehaussant)"
recoller,VER,,2.784,"recoller, recollé/recollée"
détromper,VER,,2.782,"détromper, détrompé/détrompée"
rejouer,VER,,2.782,"rejouer, rejoué (rejouant)"
enfanter,VER,,2.7720000000000002,"enfanter, enfanté/enfantée"
prétexter,VER,,2.766,"prétexter, prétexté (prétextant)"
agglutiner,VER,,2.7640000000000002,"agglutiner, agglutiné/agglutinée (agglutinant)"
glander,VER,,2.7560000000000002,"glander, glandé"
obstruer,VER,,2.7540000000000004,"obstruer, obstrué/obstruée (obstruant)"
desservir,VER,,2.752,"desservir, desservi/desservie (desservant)"
jubiler,VER,,2.748,"jubiler, jubilé/jubilée (jubilant)"
beugler,VER,,2.7460000000000004,"beugler, beuglé/beuglée (beuglant)"
malmener,VER,,2.736,"malmener, malmené/malmenée (malmenant)"
rapatrier,VER,,2.732,"rapatrier, rapatrié/rapatriée (rapatriant)"
réputer,VER,,2.7199999999999998,"réputer, réputé/réputée"
brusquer,VER,,2.718,"brusquer, brusqué/brusquée (brusquant)"
décerner,VER,,2.718,"décerner, décerné/décernée (décernant)"
patrouiller,VER,,2.712,"patrouiller, patrouillé/patrouillée (patrouillant)"
ballotter,VER,,2.7039999999999997,"ballotter, ballotté/ballottée (ballottant)"
mordiller,VER,,2.7,"mordiller, mordillé/mordillée (mordillant)"
espacer,VER,,2.692,"espacer, espacé/espacée (espaçant)"
glaner,VER,,2.692,"glaner, glané/glanée (glanant)"
