lemme,cgram,genre,freqlem,forms
ordinaire,NOM,m,13.182,"ordinaire, ordinaires"
fort,NOM,m,13.174,"fort, forts"
étoffe,NOM,f,13.155999999999999,"étoffe, étoffes"
engin,NOM,m,13.154,"engin, engins"
complicité,NOM,f,13.15,"complicité, complicités"
domicile,NOM,m,13.149999999999999,"domicile, domiciles"
convoi,NOM,m,13.146,"convoi, convois"
bond,NOM,m,13.11,"bond, bonds"
tremblement,NOM,m,13.108,"tremblement, tremblements"
obligation,NOM,f,13.1,"obligation, obligations"
bassin,NOM,m,13.098,"bassin, bassins"
pognon,NOM,m,13.094,pognon
gêne,NOM,f,13.092000000000002,"gêne, gênes"
fourrure,NOM,f,13.086000000000002,"fourrure, fourrures"
facteur,NOM,m,13.084,facteur/factrice facteurs
dessert,NOM,m,13.068,"dessert, desserts"
saucisse,NOM,f,13.046000000000001,"saucisse, saucisses"
timbre,NOM,m,13.04,"timbre, timbres"
crête,NOM,f,13.026,"crête, crêtes"
moins,NOM,m,13.022000000000002,moins
argument,NOM,m,13.02,"argument, arguments"
gonzesse,NOM,f,13.017999999999999,"gonzesse, gonzesses"
exposition,NOM,f,13.012,"exposition, expositions"
bistrot,NOM,m,13.008000000000001,bistrot/bistrote bistrots
japonais,NOM,m,12.994,japonais/japonaise japonais/japonaises
patate,NOM,f,12.978000000000002,"patate, patates"
congrès,NOM,m,12.974,congrès
vidéo,NOM,f,12.968,"vidéo, vidéos"
bâtard,NOM,m,12.952,bâtard/bâtarde bâtards/bâtardes
proche,NOM,,12.950000000000001,"proche, proches"
frangin,NOM,m,12.93,frangin/frangine frangins/frangines
accusé,NOM,m,12.92,accusé/accusée accusés/accusées
échantillon,NOM,m,12.906,"échantillon, échantillons"
loyer,NOM,m,12.904,"loyer, loyers"
tranche,NOM,f,12.898,"tranche, tranches"
brosse,NOM,f,12.894,"brosse, brosses"
recette,NOM,f,12.888,"recette, recettes"
horloge,NOM,f,12.884,"horloge, horloges"
nappe,NOM,f,12.876,"nappe, nappes"
colonie,NOM,f,12.870000000000001,"colonie, colonies"
patrouille,NOM,f,12.858,"patrouille, patrouilles"
détresse,NOM,f,12.84,"détresse, détresses"
roche,NOM,f,12.838000000000001,"roche, roches"
sabot,NOM,m,12.834000000000001,"sabot, sabots"
petit-fils,NOM,m,12.82,"petit-fils, petits-fils"
querelle,NOM,f,12.812000000000001,"querelle, querelles"
poursuite,NOM,f,12.806000000000001,"poursuite, poursuites"
représentation,NOM,f,12.798,"représentation, représentations"
tentation,NOM,f,12.78,"tentation, tentations"
graisse,NOM,f,12.777999999999999,"graisse, graisses"
débat,NOM,m,12.744,"débat, débats"
crochet,NOM,m,12.738,"crochet, crochets"
divan,NOM,m,12.736,"divan, divans"
chirurgien,NOM,m,12.722000000000001,chirurgien/chirurgienne chirurgiens
dépôt,NOM,m,12.704,"dépôt, dépôts"
buffet,NOM,m,12.698,"buffet, buffets"
cicatrice,NOM,f,12.692,"cicatrice, cicatrices"
mérite,NOM,m,12.690000000000001,"mérite, mérites"
caprice,NOM,m,12.687999999999999,"caprice, caprices"
câble,NOM,m,12.655999999999999,"câble, câbles"
insulte,NOM,f,12.646,"insulte, insultes"
pan,NOM,m,12.642000000000001,"pan, pans"
révélation,NOM,f,12.642,"révélation, révélations"
achat,NOM,m,12.634,"achat, achats"
gaieté,NOM,f,12.63,"gaieté, gaietés"
teint,NOM,m,12.626000000000001,"teint, teints"
conducteur,NOM,m,12.620000000000001,conducteur/conductrice conducteurs/conductrices
extrémité,NOM,f,12.606,"extrémité, extrémités"
viol,NOM,m,12.602,"viol, viols"
coiffure,NOM,f,12.600000000000001,"coiffure, coiffures"
fringue,NOM,f,12.6,"fringue, fringues"
change,NOM,m,12.59,"change, changes"
noix,NOM,f,12.59,noix
virginie,NOM,m,12.578000000000001,virginie
tigre,NOM,m,12.574,tigre/tigresse tigres/tigresses
charrette,NOM,f,12.568000000000001,"charrette, charrettes"
institution,NOM,f,12.538,"institution, institutions"
ski,NOM,m,12.538,"ski, skis"
trafic,NOM,m,12.52,"trafic, trafics"
chevelure,NOM,f,12.512,"chevelure, chevelures"
chêne,NOM,m,12.506000000000002,"chêne, chênes"
outre,NOM,f,12.506,"outre, outres"
menu,NOM,m,12.502,"menu, menus"
expédition,NOM,f,12.5,"expédition, expéditions"
invention,NOM,f,12.494,"invention, inventions"
refuge,NOM,m,12.488,"refuge, refuges"
pro,NOM,,12.482,"pro, pros"
fouet,NOM,m,12.46,"fouet, fouets"
corne,NOM,f,12.458,"corne, cornes"
technique,NOM,,12.454,"technique, techniques"
bonnet,NOM,m,12.453999999999999,"bonnet, bonnets"
haie,NOM,f,12.448,"haie, haies"
pavé,NOM,m,12.448,"pavé, pavés"
top,NOM,m,12.446000000000002,"top, tops"
bac,NOM,m,12.425999999999998,"bac, bacs"
dégât,NOM,m,12.424,"dégât, dégâts"
édition,NOM,f,12.414,"édition, éditions"
routine,NOM,f,12.392,"routine, routines"
ressort,NOM,m,12.386,"ressort, ressorts"
barreau,NOM,m,12.378,"barreau, barreaux"
narine,NOM,f,12.37,"narine, narines"
micro,NOM,,12.341999999999999,"micro, micros"
sous-sol,NOM,m,12.315999999999999,"sous-sol, sous-sols"
prostitué,NOM,m,12.31,prostitué/prostituée prostitués/prostituées
pelle,NOM,f,12.303999999999998,"pelle, pelles"
dentelle,NOM,f,12.296,"dentelle, dentelles"
malédiction,NOM,f,12.286,"malédiction, malédictions"
vigne,NOM,f,12.286,"vigne, vignes"
profession,NOM,f,12.282,"profession, professions"
bouffée,NOM,f,12.274000000000001,"bouffée, bouffées"
ficelle,NOM,f,12.274,"ficelle, ficelles"
moulin,NOM,m,12.27,"moulin, moulins"
traité,NOM,m,12.27,"traité, traités"
biscuit,NOM,m,12.251999999999999,"biscuit, biscuits"
circulation,NOM,f,12.251999999999999,"circulation, circulations"
graine,NOM,f,12.25,"graine, graines"
ampoule,NOM,f,12.244,"ampoule, ampoules"
attentat,NOM,m,12.236,"attentat, attentats"
industrie,NOM,f,12.234,"industrie, industries"
héritage,NOM,m,12.233999999999998,"héritage, héritages"
u,NOM,m,12.228,u
ride,NOM,f,12.224,"ride, rides"
audience,NOM,f,12.223999999999998,"audience, audiences"
manifestation,NOM,f,12.204,"manifestation, manifestations"
grenade,NOM,f,12.190000000000001,"grenade, grenades"
sonnette,NOM,f,12.190000000000001,"sonnette, sonnettes"
munition,NOM,f,12.187999999999999,"munition, munitions"
baie,NOM,f,12.174,"baie, baies"
fiche,NOM,f,12.168000000000001,"fiche, fiches"
voûte,NOM,f,12.162,"voûte, voûtes"
revers,NOM,m,12.16,revers
étendue,NOM,f,12.16,"étendue, étendues"
derrière,NOM,m,12.158000000000001,"derrière, derrières"
faculté,NOM,f,12.158000000000001,"faculté, facultés"
logement,NOM,m,12.138000000000002,"logement, logements"
artillerie,NOM,f,12.122,artillerie
tsar,NOM,m,12.120000000000001,tsar/tsarine tsars
tennis,NOM,m,12.117999999999999,tennis
mamie,NOM,f,12.116,"mamie, mamies"
état-major,NOM,m,12.116,"état-major, états-majors"
hypothèse,NOM,f,12.110000000000001,"hypothèse, hypothèses"
casserole,NOM,f,12.106000000000002,"casserole, casseroles"
réplique,NOM,f,12.092,"réplique, répliques"
pratique,NOM,,12.09,"pratique, pratiques"
site,NOM,m,12.086000000000002,"site, sites"
rasoir,NOM,m,12.08,"rasoir, rasoirs"
rail,NOM,m,12.074,"rail, rails"
miette,NOM,f,12.072,"miette, miettes"
propre,NOM,m,12.052,"propre, propres"
ambiance,NOM,f,12.041999999999998,"ambiance, ambiances"
pénombre,NOM,f,12.033999999999999,"pénombre, pénombres"
inscription,NOM,f,12.030000000000001,"inscription, inscriptions"
pape,NOM,m,12.030000000000001,"pape, papes"
gang,NOM,m,12.027999999999999,"gang, gangs"
baleine,NOM,f,12.008,"baleine, baleines"
guise,NOM,f,12.0,guise
gris,NOM,m,11.994,gris
caserne,NOM,f,11.99,"caserne, casernes"
initiative,NOM,f,11.984,"initiative, initiatives"
veau,NOM,m,11.98,"veau, veaux"
casino,NOM,m,11.974,"casino, casinos"
écrit,NOM,m,11.97,"écrit, écrits"
tarte,NOM,f,11.959999999999999,"tarte, tartes"
quête,NOM,f,11.956,"quête, quêtes"
came,NOM,f,11.954,"came, cames"
phénomène,NOM,m,11.95,"phénomène, phénomènes"
mitrailleur,NOM,m,11.942,mitrailleur/mitrailleuse mitrailleurs/mitrailleuses
promotion,NOM,f,11.942,"promotion, promotions"
nain,NOM,m,11.936,nain/naine nains/naines
syndicat,NOM,m,11.93,"syndicat, syndicats"
ivrogne,NOM,,11.928,"ivrogne, ivrognes"
climat,NOM,m,11.922,"climat, climats"
slip,NOM,m,11.918,"slip, slips"
élégance,NOM,f,11.906000000000002,"élégance, élégances"
servant,NOM,m,11.905999999999999,servant/servante servants/servantes
pyjama,NOM,m,11.894,"pyjama, pyjamas"
gage,NOM,m,11.89,"gage, gages"
majorité,NOM,f,11.886,"majorité, majorités"
bracelet,NOM,m,11.881999999999998,"bracelet, bracelets"
durée,NOM,f,11.872,"durée, durées"
héritier,NOM,m,11.872,héritier/héritière héritiers/héritières
psy,NOM,,11.872,"psy, psys"
clan,NOM,m,11.866000000000001,"clan, clans"
nazi,NOM,m,11.856,nazi/nazie nazis/nazies
abîme,NOM,m,11.85,"abîme, abîmes"
séparation,NOM,f,11.846,"séparation, séparations"
briquet,NOM,m,11.844000000000001,"briquet, briquets"
taureau,NOM,m,11.844000000000001,"taureau, taureaux"
moral,NOM,m,11.838000000000001,"moral, moraux"
pompier,NOM,m,11.834,"pompier, pompiers"
ambassade,NOM,f,11.83,"ambassade, ambassades"
champignon,NOM,m,11.806000000000001,"champignon, champignons"
direct,NOM,m,11.804,"direct, directs"
hésitation,NOM,f,11.796000000000001,"hésitation, hésitations"
falaise,NOM,f,11.782,"falaise, falaises"
confidence,NOM,f,11.780000000000001,"confidence, confidences"
rampe,NOM,f,11.78,"rampe, rampes"
capote,NOM,f,11.77,"capote, capotes"
monument,NOM,m,11.736,"monument, monuments"
coussin,NOM,m,11.725999999999999,"coussin, coussins"
aura,NOM,f,11.716000000000001,"aura, auras"
flaque,NOM,f,11.714,"flaque, flaques"
confession,NOM,f,11.704,"confession, confessions"
impôt,NOM,m,11.704,"impôt, impôts"
vivre,NOM,m,11.701999999999998,"vivre, vivres"
objection,NOM,f,11.696,"objection, objections"
provision,NOM,f,11.692,"provision, provisions"
sieste,NOM,f,11.692,"sieste, siestes"
punition,NOM,f,11.68,"punition, punitions"
mannequin,NOM,,11.67,"mannequin, mannequins"
phase,NOM,f,11.66,"phase, phases"
prophète,NOM,m,11.66,prophète/prophétesse prophètes
appart,NOM,m,11.654,"appart, apparts"
bouffe,NOM,f,11.65,"bouffe, bouffes"
méchant,NOM,m,11.648,"méchant, méchants"
cognac,NOM,m,11.646,"cognac, cognacs"
inspiration,NOM,f,11.644,"inspiration, inspirations"
livraison,NOM,f,11.64,"livraison, livraisons"
parquet,NOM,m,11.629999999999999,"parquet, parquets"
cran,NOM,m,11.626,"cran, crans"
idéal,NOM,m,11.624,"idéal, idéaux"
pouls,NOM,m,11.600000000000001,pouls
hache,NOM,f,11.598,"hache, haches"
déesse,NOM,f,11.596,"déesse, déesses"
délice,NOM,m,11.594000000000001,"délice, délices"
bouclier,NOM,m,11.59,"bouclier, boucliers"
gentillesse,NOM,f,11.536,"gentillesse, gentillesses"
toast,NOM,m,11.536,"toast, toasts"
gorgée,NOM,f,11.528,"gorgée, gorgées"
pull,NOM,m,11.518,"pull, pulls"
do,NOM,m,11.508000000000001,do
parcours,NOM,m,11.508000000000001,parcours
considération,NOM,f,11.496,"considération, considérations"
bulle,NOM,f,11.486,"bulle, bulles"
dentiste,NOM,,11.484,"dentiste, dentistes"
travailleur,NOM,m,11.484,travailleur/travailleuse travailleurs/travailleuses
maquillage,NOM,m,11.482,"maquillage, maquillages"
bisou,NOM,m,11.472,"bisou, bisous"
association,NOM,f,11.456,"association, associations"
soulagement,NOM,m,11.452,"soulagement, soulagements"
épaisseur,NOM,f,11.432,"épaisseur, épaisseurs"
frein,NOM,m,11.422,"frein, freins"
supérieur,NOM,m,11.422,supérieur/supérieure supérieurs/supérieures
gravité,NOM,f,11.412,gravité
golf,NOM,m,11.404,"golf, golfs"
perfection,NOM,f,11.384,"perfection, perfections"
agitation,NOM,f,11.378,"agitation, agitations"
loisir,NOM,m,11.378,"loisir, loisirs"
philosophe,NOM,,11.368,"philosophe, philosophes"
psychiatre,NOM,,11.356,"psychiatre, psychiatres"
certificat,NOM,m,11.352,"certificat, certificats"
manie,NOM,f,11.33,"manie, manies"
bidon,NOM,m,11.324,"bidon, bidons"
trajet,NOM,m,11.32,"trajet, trajets"
cathédrale,NOM,f,11.314,"cathédrale, cathédrales"
sonnerie,NOM,f,11.314,"sonnerie, sonneries"
forteresse,NOM,f,11.302,"forteresse, forteresses"
délit,NOM,m,11.3,"délit, délits"
pince,NOM,f,11.292,"pince, pinces"
basket,NOM,,11.268,"basket, baskets"
chiffon,NOM,m,11.262,"chiffon, chiffons"
buste,NOM,m,11.248000000000001,"buste, bustes"
semelle,NOM,f,11.244,"semelle, semelles"
discrétion,NOM,f,11.241999999999999,discrétion
rouleau,NOM,m,11.234000000000002,"rouleau, rouleaux"
songe,NOM,m,11.23,"songe, songes"
fraise,NOM,f,11.228,"fraise, fraises"
piqûre,NOM,f,11.225999999999999,"piqûre, piqûres"
réflexe,NOM,m,11.218,"réflexe, réflexes"
politesse,NOM,f,11.216,"politesse, politesses"
par,NOM,m,11.212,par
rancune,NOM,f,11.212,"rancune, rancunes"
foin,NOM,m,11.202000000000002,"foin, foins"
physique,NOM,,11.190000000000001,"physique, physiques"
barbier,NOM,m,11.172,"barbier, barbiers"
malentendu,NOM,m,11.172,"malentendu, malentendus"
plein,NOM,m,11.172,"plein, pleins"
évêque,NOM,m,11.148,"évêque, évêques"
hurlement,NOM,m,11.134,"hurlement, hurlements"
procédure,NOM,f,11.128,"procédure, procédures"
tige,NOM,f,11.102,"tige, tiges"
autel,NOM,m,11.097999999999999,"autel, autels"
boy,NOM,m,11.096,"boy, boys"
équipement,NOM,m,11.096,"équipement, équipements"
combattant,NOM,m,11.091999999999999,combattant/combattante combattants/combattantes
substance,NOM,f,11.078,"substance, substances"
pudeur,NOM,f,11.076,"pudeur, pudeurs"
ère,NOM,f,11.074,"ère, ères"
bourreau,NOM,m,11.062000000000001,"bourreau, bourreaux"
interrogatoire,NOM,m,11.052,"interrogatoire, interrogatoires"
prudence,NOM,f,11.052,"prudence, prudences"
exploit,NOM,m,11.044,"exploit, exploits"
poêle,NOM,,11.044,"poêle, poêles"
tournage,NOM,m,11.033999999999999,"tournage, tournages"
nièce,NOM,f,11.032,"nièce, nièces"
république,NOM,f,10.998000000000001,"république, républiques"
ciment,NOM,m,10.99,"ciment, ciments"
sabre,NOM,m,10.982000000000001,"sabre, sabres"
terroriste,NOM,,10.972,"terroriste, terroristes"
jambon,NOM,m,10.954,"jambon, jambons"
observation,NOM,f,10.95,"observation, observations"
fantaisie,NOM,f,10.943999999999999,"fantaisie, fantaisies"
parapluie,NOM,m,10.940000000000001,"parapluie, parapluies"
bille,NOM,f,10.938,"bille, billes"
brin,NOM,m,10.932,"brin, brins"
hangar,NOM,m,10.930000000000001,"hangar, hangars"
pâté,NOM,m,10.928,"pâté, pâtés"
tombeau,NOM,m,10.916,"tombeau, tombeaux"
citron,NOM,m,10.876000000000001,"citron, citrons"
fourmi,NOM,f,10.873999999999999,"fourmi, fourmis"
battement,NOM,m,10.872,"battement, battements"
football,NOM,m,10.87,football
simple,NOM,,10.862,"simple, simples"
chaos,NOM,m,10.86,chaos
audace,NOM,f,10.856000000000002,"audace, audaces"
chaussée,NOM,f,10.850000000000001,"chaussée, chaussées"
malle,NOM,f,10.832,"malle, malles"
robinet,NOM,m,10.829999999999998,"robinet, robinets"
chameau,NOM,m,10.81,chameau/chamelle chameaux/chamelles
vote,NOM,m,10.808,"vote, votes"
survivant,NOM,m,10.788,survivant/survivante survivants/survivantes
peignoir,NOM,m,10.774000000000001,"peignoir, peignoirs"
ciseau,NOM,m,10.772,"ciseau, ciseaux"
technologie,NOM,f,10.758,"technologie, technologies"
flacon,NOM,m,10.742,"flacon, flacons"
bombardement,NOM,m,10.734000000000002,"bombardement, bombardements"
torse,NOM,m,10.724,"torse, torses"
étiquette,NOM,f,10.724,"étiquette, étiquettes"
défilé,NOM,m,10.722000000000001,"défilé, défilés"
coupure,NOM,f,10.72,"coupure, coupures"
déception,NOM,f,10.718,"déception, déceptions"
pleur,NOM,m,10.712,"pleur, pleurs"
professionnel,NOM,m,10.708,professionnel/professionnelle professionnels/professionnelles
nostalgie,NOM,f,10.698,"nostalgie, nostalgies"
remise,NOM,f,10.698,"remise, remises"
haricot,NOM,m,10.69,"haricot, haricots"
décharge,NOM,f,10.688,"décharge, décharges"
femelle,NOM,f,10.684000000000001,"femelle, femelles"
tripe,NOM,f,10.682,"tripe, tripes"
réalisateur,NOM,m,10.674,réalisateur/réalisatrice réalisateurs/réalisatrices
indien,NOM,m,10.658,indien/indienne indiens/indiennes
ignorance,NOM,f,10.652000000000001,"ignorance, ignorances"
vanité,NOM,f,10.638,"vanité, vanités"
épingle,NOM,f,10.638,"épingle, épingles"
pelouse,NOM,f,10.63,"pelouse, pelouses"
confiture,NOM,f,10.61,"confiture, confitures"
farce,NOM,f,10.61,"farce, farces"
député,NOM,m,10.592,député/députée députés
destination,NOM,f,10.584,"destination, destinations"
poire,NOM,f,10.576,"poire, poires"
saute,NOM,f,10.576,"saute, sautes"
harmonie,NOM,f,10.568,"harmonie, harmonies"
parler,NOM,m,10.568,"parler, parlers"
scrupule,NOM,m,10.564000000000002,"scrupule, scrupules"
stupeur,NOM,f,10.562000000000001,stupeur
amertume,NOM,f,10.54,"amertume, amertumes"
légion,NOM,f,10.536000000000001,"légion, légions"
contenu,NOM,m,10.532,"contenu, contenus"
continent,NOM,m,10.532,"continent, continents"
évolution,NOM,f,10.530000000000001,"évolution, évolutions"
corvée,NOM,f,10.496,"corvée, corvées"
ras,NOM,m,10.496,ras
casse,NOM,,10.495999999999999,"casse, casses"
feuillage,NOM,m,10.495999999999999,"feuillage, feuillages"
fidèle,NOM,,10.484000000000002,"fidèle, fidèles"
écolier,NOM,m,10.479999999999999,écolier/écolière écoliers/écolières
commencement,NOM,m,10.466000000000001,"commencement, commencements"
couvercle,NOM,m,10.462,"couvercle, couvercles"
crapaud,NOM,m,10.456,"crapaud, crapauds"
étang,NOM,m,10.448,"étang, étangs"
griffe,NOM,f,10.434000000000001,"griffe, griffes"
confort,NOM,m,10.424000000000001,"confort, conforts"
salive,NOM,f,10.424,"salive, salives"
croûte,NOM,f,10.406,"croûte, croûtes"
rite,NOM,m,10.394,"rite, rites"
record,NOM,m,10.384,"record, records"
fosse,NOM,f,10.372,"fosse, fosses"
pharmacie,NOM,f,10.356000000000002,"pharmacie, pharmacies"
pois,NOM,m,10.342,pois
foulard,NOM,m,10.340000000000002,"foulard, foulards"
antenne,NOM,f,10.334,"antenne, antennes"
simplicité,NOM,f,10.326,simplicité
flûte,NOM,f,10.322,"flûte, flûtes"
dessein,NOM,m,10.318,"dessein, desseins"
missile,NOM,m,10.315999999999999,"missile, missiles"
registre,NOM,m,10.308,"registre, registres"
moeurs,NOM,f,10.280000000000001,moeurs
go,NOM,m,10.272,go
jeton,NOM,m,10.27,"jeton, jetons"
business,NOM,m,10.264,business
farine,NOM,f,10.258,"farine, farines"
fermier,NOM,m,10.254,fermier/fermière fermiers/fermières
dingue,NOM,,10.245999999999999,"dingue, dingues"
manuscrit,NOM,m,10.232,"manuscrit, manuscrits"
square,NOM,m,10.21,"square, squares"
agression,NOM,f,10.206,"agression, agressions"
tournant,NOM,m,10.200000000000001,"tournant, tournants"
oxygène,NOM,m,10.174,oxygène
péril,NOM,m,10.168,"péril, périls"
rivage,NOM,m,10.168,"rivage, rivages"
clin,NOM,m,10.166,"clin, clins"
signification,NOM,f,10.166,"signification, significations"
rangée,NOM,f,10.162,"rangée, rangées"
conquête,NOM,f,10.138000000000002,"conquête, conquêtes"
bouchon,NOM,m,10.134,"bouchon, bouchons"
thèse,NOM,f,10.13,"thèse, thèses"
menotte,NOM,f,10.126000000000001,"menotte, menottes"
béton,NOM,m,10.118,"béton, bétons"
enregistrement,NOM,m,10.117999999999999,"enregistrement, enregistrements"
locataire,NOM,,10.116,"locataire, locataires"
pars,NOM,m,10.088000000000001,pars
éponge,NOM,f,10.078,"éponge, éponges"
arc,NOM,m,10.07,"arc, arcs"
mineur,NOM,m,10.058,mineur/mineure mineurs/mineures
intuition,NOM,f,10.053999999999998,"intuition, intuitions"
estime,NOM,f,10.05,"estime, estimes"
exigence,NOM,f,10.046,"exigence, exigences"
détenu,NOM,m,10.033999999999999,détenu/détenue détenus/détenues
baguette,NOM,f,10.024000000000001,"baguette, baguettes"
humiliation,NOM,f,10.02,"humiliation, humiliations"
éditeur,NOM,m,10.02,éditeur/éditrice éditeurs/éditrices
automobile,NOM,f,10.010000000000002,"automobile, automobiles"
recours,NOM,m,10.006,recours
latin,NOM,m,10.0,latin/latine latins/latines
vainqueur,NOM,m,10.0,"vainqueur, vainqueurs"
cocktail,NOM,m,9.998000000000001,"cocktail, cocktails"
producteur,NOM,m,9.994,producteur/productrice producteurs/productrices
are,NOM,m,9.992,"are, ares"
poignard,NOM,m,9.99,"poignard, poignards"
caoutchouc,NOM,m,9.974,"caoutchouc, caoutchoucs"
circuit,NOM,m,9.974,"circuit, circuits"
intéressant,NOM,m,9.966,intéressant/intéressante intéressants/intéressantes
mélancolie,NOM,f,9.964000000000002,"mélancolie, mélancolies"
bénédiction,NOM,f,9.962,"bénédiction, bénédictions"
bénéfice,NOM,m,9.950000000000001,"bénéfice, bénéfices"
destinée,NOM,f,9.936,"destinée, destinées"
